"formula","EMSL_class","Class","Class_detailed","AImod","NOSC","HC","OC","DBE_AI","DBE","DBE_C"
"C21H22O9","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.3939,-0.1905,1.05,0.43,2,11,0.0952
"C20H22O12","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.2857,0.1,1.1,0.6,-2,10,-0.1
"C18H26O11","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.04,-0.2222,1.44,0.61,-5,6,-0.2778
"C24H22O9","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.4872,-0.1667,0.92,0.38,5,14,0.2083
"C26H26O3S1","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.4894,-0.6923,1,0.12,10,14,0.3846
"C22H26O8","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.3333,-0.4545,1.18,0.36,2,10,0.0909
"C21H26O11","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.2258,-0.1905,1.24,0.52,-2,9,-0.0952
"C19H30O10","[M+Cl]-","aliphatic","aliphatic",0,-0.5263,1.58,0.53,-5,5,-0.2632
"C25H26O8","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.4286,-0.4,1.04,0.32,5,13,0.2
"C23H30O7","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.2821,-0.6957,1.3,0.3,2,9,0.087
"C22H30O10","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.1765,-0.4545,1.36,0.45,-2,8,-0.0909
"C20H34O9","[M+Cl]-","aliphatic","aliphatic",-0.0323,-0.8,1.7,0.45,-5,4,-0.25
"C24H34O6","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.2381,-0.9167,1.42,0.25,2,8,0.0833
"C23H34O9","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.1351,-0.6957,1.48,0.39,-2,7,-0.087
"C21H38O8","[M+Cl]-","aliphatic","aliphatic",-0.0588,-1.0476,1.81,0.38,-5,3,-0.2381
"C25H38O5","[M+Cl]-","aliphatic","aliphatic",0.2,-1.12,1.52,0.2,2,7,0.08
"C24H38O8","[M-H]-","aliphatic","aliphatic",0.1,-0.9167,1.58,0.33,-2,6,-0.0833
"C22H42O7","[M+Cl]-","aliphatic","aliphatic",-0.0811,-1.2727,1.91,0.32,-5,2,-0.2273
"C26H42O4","[M+Cl]-","aliphatic","aliphatic",0.1667,-1.3077,1.62,0.15,2,6,0.0769
"C25H42O7","[M-H]-","aliphatic","aliphatic",0.0698,-1.12,1.68,0.28,-2,5,-0.08
"C23H46O6","[M+Cl]-","aliphatic","lipid",-0.1,-1.4783,2,0.26,-5,1,-0.2174
"C26H46O6","[M-H]-","aliphatic","aliphatic",0.0435,-1.3077,1.77,0.23,-2,4,-0.0769
"C14H13O14N1","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.1667,1.2857,0.93,1,-6,9,-0.4286
"C17H25O11N1","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",-0.0476,0,1.47,0.65,-6,6,-0.3529
"C18H29O10N1","[M+Cl]-","aliphatic","aliphatic+N",-0.0833,-0.3333,1.61,0.56,-6,5,-0.3333
"C19H33O9N1","[M+Cl]-","aliphatic","aliphatic+N",-0.1111,-0.6316,1.74,0.47,-6,4,-0.3158
"C20H37O8N1","[M+Cl]-","aliphatic","aliphatic+N",-0.1333,-0.9,1.85,0.4,-6,3,-0.3
"C21H41O7N1","[M+Cl]-","aliphatic","aliphatic+N",-0.1515,-1.1429,1.95,0.33,-6,2,-0.2857
"C20H20O10","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.4,0,1,0.5,1,11,0.05
"C24H20O7","[M+Cl]-","aromatic","aromatic",0.561,-0.25,0.83,0.29,8,15,0.3333
"C23H20O10","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.5,0,0.87,0.43,4,14,0.1739
"C20H24O10S1","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.2143,-0.1,1.2,0.5,-2,9,-0.1
"C25H24O4S1","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.5,-0.56,0.96,0.16,9,14,0.36
"C22H20O9N2","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.4839,0.1818,0.91,0.41,3,14,0.1364
"C21H24O9","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.3333,-0.2857,1.14,0.43,1,10,0.0476
"C27H20O7","[M-H]-","aromatic","aromatic",0.617,-0.2222,0.74,0.26,11,18,0.4074
"C20H24O12","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.2143,0,1.2,0.6,-3,9,-0.15
"C25H24O6","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.5,-0.48,0.96,0.24,8,14,0.32
"C24H24O9","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.4359,-0.25,1,0.38,4,13,0.1667
"C35H20O1","[M-H]-","condensed aromatic","condensed aromatic",0.7391,-0.5143,0.57,0.03,25,26,0.7143
"C23H24O8N2","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.4118,-0.087,1.04,0.35,3,13,0.1304
"C22H28O8","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.2778,-0.5455,1.27,0.36,1,9,0.0455
"C21H28O11","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.1613,-0.2857,1.33,0.52,-3,8,-0.1429
"C19H32O10","[M+Cl]-","aliphatic","aliphatic",-0.0714,-0.6316,1.68,0.53,-6,4,-0.3158
"C25H28O8","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.381,-0.48,1.12,0.32,4,12,0.16
"C23H32O7","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.2308,-0.7826,1.39,0.3,1,8,0.0435
"C22H32O10","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.1176,-0.5455,1.45,0.45,-3,7,-0.1364
"C20H36O9","[M+Cl]-","aliphatic","aliphatic",-0.0968,-0.9,1.8,0.45,-6,3,-0.3
"C26H32O7","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.3333,-0.6923,1.23,0.27,4,11,0.1538
"C24H36O6","[M+Cl]-","aliphatic","aliphatic",0.1905,-1,1.5,0.25,1,7,0.0417
"C23H36O9","[M-H]-","aliphatic","aliphatic",0.0811,-0.7826,1.57,0.39,-3,6,-0.1304
"C21H40O8","[M+Cl]-","aliphatic","aliphatic",-0.1176,-1.1429,1.9,0.38,-6,2,-0.2857
"C25H40O5","[M+Cl]-","aliphatic","aliphatic",0.1556,-1.2,1.6,0.2,1,6,0.04
"C24H40O8","[M-H]-","aliphatic","aliphatic",0.05,-1,1.67,0.33,-3,5,-0.125
"C21H44O8S1","[M-H]-","aliphatic","lipid",-0.3125,-1.2381,2.1,0.38,-9,0,-0.4286
"C22H44O7","[M+Cl]-","aliphatic","lipid",-0.1351,-1.3636,2,0.32,-6,1,-0.2727
"C25H44O7","[M-H]-","aliphatic","aliphatic",0.0233,-1.2,1.76,0.28,-3,4,-0.12
"C23H48O6","[M+Cl]-","aliphatic","lipid",-0.15,-1.5652,2.09,0.26,-6,0,-0.2609
"C29H44O4","[M-H]-","aliphatic","aliphatic",0.2222,-1.2414,1.52,0.14,4,8,0.1379
"C26H48O6","[M-H]-","aliphatic","aliphatic",0,-1.3846,1.85,0.23,-3,3,-0.1154
"C14H19O16N1","[M-H]-","unsaturated/lignin","unsaturated/lignin",-0.6,1.1429,1.36,1.14,-11,6,-0.7857
"C17H27O11N1","[M+Cl]-","aliphatic","aliphatic+N",-0.1429,-0.1176,1.59,0.65,-7,5,-0.4118
"C18H31O10N1","[M+Cl]-","aliphatic","aliphatic+N",-0.1667,-0.4444,1.72,0.56,-7,4,-0.3889
"C19H35O9N1","[M+Cl]-","aliphatic","aliphatic+N",-0.1852,-0.7368,1.84,0.47,-7,3,-0.3684
"C24H43O7N1","[M-H]-","aliphatic","aliphatic+N",-0.0256,-1.0833,1.79,0.29,-4,4,-0.1667
"C22H18O11","[M-H]-","aromatic","aromatic",0.5152,0.1818,0.82,0.5,3,14,0.1364
"C20H22O10","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.3333,-0.1,1.1,0.5,0,10,0
"C26H18O8","[M-H]-","aromatic","aromatic",0.6364,-0.0769,0.69,0.31,10,18,0.3846
"C24H22O7","[M+Cl]-","aromatic","aromatic",0.5122,-0.3333,0.92,0.29,7,14,0.2917
"C23H22O10","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.4444,-0.087,0.96,0.43,3,13,0.1304
"C16H26O15","[M-H]-","aliphatic","aliphatic",-0.4118,0.25,1.62,0.94,-11,4,-0.6875
"C28H22O4","[M+Cl]-","aromatic","aromatic",0.6154,-0.5,0.79,0.14,14,18,0.5
"C21H26O9","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.2727,-0.381,1.24,0.43,0,9,0
"C20H26O12","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.1429,-0.1,1.3,0.6,-4,8,-0.2
"C25H26O6","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.4545,-0.56,1.04,0.24,7,13,0.28
"C24H26O9","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.3846,-0.3333,1.08,0.38,3,12,0.125
"C22H30O8","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.2222,-0.6364,1.36,0.36,0,8,0
"C21H30O11","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.0968,-0.381,1.43,0.52,-4,7,-0.1905
"C19H34O10","[M+Cl]-","aliphatic","aliphatic",-0.1429,-0.7368,1.79,0.53,-7,3,-0.3684
"C25H30O8","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.3333,-0.56,1.2,0.32,3,11,0.12
"C31H26O2N2","[M-H]-","aromatic","aromatic",0.6071,-0.5161,0.84,0.06,16,20,0.5161
"C23H34O7","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.1795,-0.8696,1.48,0.3,0,7,0
"C22H34O10","[M-H]-","aliphatic","aliphatic",0.0588,-0.6364,1.55,0.45,-4,6,-0.1818
"C20H38O9","[M+Cl]-","aliphatic","aliphatic",-0.1613,-1,1.9,0.45,-7,2,-0.35
"C26H34O7","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.2889,-0.7692,1.31,0.27,3,10,0.1154
"C24H38O6","[M+Cl]-","aliphatic","aliphatic",0.1429,-1.0833,1.58,0.25,0,6,0
"C23H38O9","[M-H]-","aliphatic","aliphatic",0.027,-0.8696,1.65,0.39,-4,5,-0.1739
"C21H42O8","[M+Cl]-","aliphatic","lipid",-0.1765,-1.2381,2,0.38,-7,1,-0.3333
"C27H38O6","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.25,-0.963,1.41,0.22,3,9,0.1111
"C25H42O5","[M+Cl]-","aliphatic","aliphatic",0.1111,-1.28,1.68,0.2,0,5,0
"C24H42O8","[M-H]-","aliphatic","aliphatic",0,-1.0833,1.75,0.33,-4,4,-0.1667
"C28H42O5","[M-H]-","aliphatic","aliphatic",0.2157,-1.1429,1.5,0.18,3,8,0.1071
"C25H46O7","[M-H]-","aliphatic","aliphatic",-0.0233,-1.28,1.84,0.28,-4,3,-0.16
"C29H46O4","[M-H]-","aliphatic","aliphatic",0.1852,-1.3103,1.59,0.14,3,7,0.1034
"C26H50O6","[M-H]-","aliphatic","aliphatic",-0.0435,-1.4615,1.92,0.23,-4,2,-0.1538
"C27H54O5","[M-H]-","aliphatic","lipid",-0.0612,-1.6296,2,0.19,-4,1,-0.1481
"C17H29O11N1","[M+Cl]-","aliphatic","aliphatic+N",-0.2381,-0.2353,1.71,0.65,-8,4,-0.4706
"C27H25O6N1","[M-H]-","aromatic","aromatic",0.5217,-0.3704,0.93,0.22,9,16,0.3333
"C18H33O10N1","[M+Cl]-","aliphatic","aliphatic+N",-0.25,-0.5556,1.83,0.56,-8,3,-0.4444
"C22H33O7N1","[M+Cl]-","aliphatic","aliphatic+N",0.1429,-0.7273,1.5,0.32,-1,7,-0.0455
"C23H20O8","[M+Cl]-","aromatic","aromatic",0.5263,-0.1739,0.87,0.35,6,14,0.2609
"C22H20O11","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.4545,0.0909,0.91,0.5,2,13,0.0909
"C20H24O10","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.2667,-0.2,1.2,0.5,-1,9,-0.05
"C26H20O8","[M-H]-","aromatic","aromatic",0.5909,-0.1538,0.77,0.31,9,17,0.3462
"C23H24O10","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.3889,-0.1739,1.04,0.43,2,12,0.087
"C21H28O9","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.2121,-0.4762,1.33,0.43,-1,8,-0.0476
"C20H28O12","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.0714,-0.2,1.4,0.6,-5,7,-0.25
"C18H32O11","[M+Cl]-","aliphatic","aliphatic",-0.2,-0.5556,1.78,0.61,-8,3,-0.4444
"C24H28O9","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.3333,-0.4167,1.17,0.38,2,11,0.0833
"C26H32O3S1","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.3617,-0.9231,1.23,0.12,7,11,0.2692
"C22H32O8","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.1667,-0.7273,1.45,0.36,-1,7,-0.0455
"C21H32O11","[M-H]-","aliphatic","aliphatic",0.0323,-0.4762,1.52,0.52,-5,6,-0.2381
"C19H36O10","[M+Cl]-","aliphatic","aliphatic",-0.2143,-0.8421,1.89,0.53,-8,2,-0.4211
"C25H32O8","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.2857,-0.64,1.28,0.32,2,10,0.08
"C23H36O7","[M+Cl]-","aliphatic","aliphatic",0.1282,-0.9565,1.57,0.3,-1,6,-0.0435
"C22H36O10","[M-H]-","aliphatic","aliphatic",0,-0.7273,1.64,0.45,-5,5,-0.2273
"C27H36O4","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.32,-1.037,1.33,0.15,6,10,0.2222
"C20H40O9","[M+Cl]-","aliphatic","lipid",-0.2258,-1.1,2,0.45,-8,1,-0.4
"C26H36O7","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.2444,-0.8462,1.38,0.27,2,9,0.0769
"C31H36O1","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.4426,-1.0968,1.16,0.03,13,14,0.4194
"C24H40O6","[M+Cl]-","aliphatic","aliphatic",0.0952,-1.1667,1.67,0.25,-1,5,-0.0417
"C23H40O9","[M-H]-","aliphatic","aliphatic",-0.027,-0.9565,1.74,0.39,-5,4,-0.2174
"C28H40O3","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.283,-1.2143,1.43,0.11,6,9,0.2143
"C21H44O8","[M+Cl]-","aliphatic","lipid",-0.2353,-1.3333,2.1,0.38,-8,0,-0.381
"C27H40O6","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.2083,-1.037,1.48,0.22,2,8,0.0741
"C25H44O5","[M+Cl]-","aliphatic","aliphatic",0.0667,-1.36,1.76,0.2,-1,4,-0.04
"C24H44O8","[M-H]-","aliphatic","aliphatic",-0.05,-1.1667,1.83,0.33,-5,3,-0.2083
"C29H44O2","[M+Cl]-","aliphatic","aliphatic",0.25,-1.3793,1.52,0.07,6,8,0.2069
"C28H44O5","[M-H]-","aliphatic","aliphatic",0.1765,-1.2143,1.57,0.18,2,7,0.0714
"C25H48O7","[M-H]-","aliphatic","aliphatic",-0.0698,-1.36,1.92,0.28,-5,2,-0.2
"C28H56O2","[M+Cl]-","aliphatic","lipid",0,-1.8571,2,0.07,-1,1,-0.0357
"C24H27O6N1","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.4,-0.5,1.12,0.25,5,12,0.2083
"C16H14O14S1","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.25,1,0.88,0.88,-5,10,-0.3125
"C26H18O4S1","[M+Cl]-","aromatic","aromatic",0.6522,-0.3077,0.69,0.15,13,18,0.5
"C21H18O12","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.4667,0.2857,0.86,0.57,1,13,0.0476
"C19H22O11","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.2593,0,1.16,0.58,-2,9,-0.1053
"C23H22O8","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.4737,-0.2609,0.96,0.35,5,13,0.2174
"C22H22O11","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.3939,0,1,0.5,1,12,0.0455
"C20H26O10","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.2,-0.3,1.3,0.5,-2,8,-0.1
"C24H26O7","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.4146,-0.5,1.08,0.29,5,12,0.2083
"C23H26O10","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.3333,-0.2609,1.13,0.43,1,11,0.0435
"C21H30O9","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.1515,-0.5714,1.43,0.43,-2,7,-0.0952
"C20H30O12","[M-H]-","aliphatic","aliphatic",0,-0.3,1.5,0.6,-6,6,-0.3
"C25H30O6","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.3636,-0.72,1.2,0.24,5,11,0.2
"C18H34O11","[M+Cl]-","aliphatic","aliphatic",-0.28,-0.6667,1.89,0.61,-9,2,-0.5
"C24H30O9","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.2821,-0.5,1.25,0.38,1,10,0.0417
"C22H34O8","[M+Cl]-","aliphatic","aliphatic",0.1111,-0.8182,1.55,0.36,-2,6,-0.0909
"C21H34O11","[M-H]-","aliphatic","aliphatic",-0.0323,-0.5714,1.62,0.52,-6,5,-0.2857
"C26H34O5","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.3191,-0.9231,1.31,0.19,5,10,0.1923
"C25H34O8","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.2381,-0.72,1.36,0.32,1,9,0.04
"C27H38O2S1","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.28,-1.1852,1.41,0.07,6,9,0.2222
"C23H38O7","[M+Cl]-","aliphatic","aliphatic",0.0769,-1.0435,1.65,0.3,-2,5,-0.087
"C22H38O10","[M-H]-","aliphatic","aliphatic",-0.0588,-0.8182,1.73,0.45,-6,4,-0.2727
"C26H38O7","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.2,-0.9231,1.46,0.27,1,8,0.0385
"C28H42O1S1","[M+Cl]-","aliphatic","aliphatic",0.2453,-1.3571,1.5,0.04,6,8,0.2143
"C24H42O6","[M+Cl]-","aliphatic","aliphatic",0.0476,-1.25,1.75,0.25,-2,4,-0.0833
"C23H42O9","[M-H]-","aliphatic","aliphatic",-0.0811,-1.0435,1.83,0.39,-6,3,-0.2609
"C27H42O6","[M-H]-","aliphatic","aliphatic",0.1667,-1.1111,1.56,0.22,1,7,0.037
"C25H46O5","[M+Cl]-","aliphatic","aliphatic",0.0222,-1.44,1.84,0.2,-2,3,-0.08
"C24H46O8","[M-H]-","aliphatic","aliphatic",-0.1,-1.25,1.92,0.33,-6,2,-0.25
"C28H46O5","[M-H]-","aliphatic","aliphatic",0.1373,-1.2857,1.64,0.18,1,6,0.0357
"C26H50O4","[M+Cl]-","aliphatic","aliphatic",0,-1.6154,1.92,0.15,-2,2,-0.0769
"C25H50O7","[M-H]-","aliphatic","lipid",-0.1163,-1.44,2,0.28,-6,1,-0.24
"C28H58O2","[M+Cl]-","aliphatic","lipid",-0.037,-1.9286,2.07,0.07,-2,0,-0.0714
"C22H25O10N1","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.3125,-0.0909,1.14,0.45,0,11,0
"C21H33O8N1","[M+Cl]-","aliphatic","aliphatic+N",0.0625,-0.6667,1.57,0.38,-3,6,-0.1429
"C19H12O12S1","[M-H]-","aromatic","aromatic",0.5833,0.7368,0.63,0.63,1,14,0.0526
"C31H8O1S1","[M+Cl]-","condensed aromatic","condensed aromatic",0.8983,-0.129,0.26,0.03,26,28,0.8387
"C15H12O17","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.2308,1.4667,0.8,1.13,-7,10,-0.4667
"C26H20O4S1","[M+Cl]-","aromatic","aromatic",0.6087,-0.3846,0.77,0.15,12,17,0.4615
"C22H20O9","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.4857,-0.0909,0.91,0.41,4,13,0.1818
"C21H20O12","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.4,0.1905,0.95,0.57,0,12,0
"C19H24O11","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.1852,-0.1053,1.26,0.58,-3,8,-0.1579
"C27H24O3S1","[M+Cl]-","aromatic","aromatic",0.551,-0.5926,0.89,0.11,12,16,0.4444
"C23H24O8","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.4211,-0.3478,1.04,0.35,4,12,0.1739
"C22H24O11","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.3333,-0.0909,1.09,0.5,0,11,0
"C27H24O5","[M+Cl]-","aromatic","aromatic",0.551,-0.5185,0.89,0.19,11,16,0.4074
"C20H28O10","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.1333,-0.4,1.4,0.5,-3,7,-0.15
"C23H28O8S1","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.2778,-0.4348,1.22,0.35,1,10,0.0435
"C24H28O7","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.3659,-0.5833,1.17,0.29,4,11,0.1667
"C23H28O10","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.2778,-0.3478,1.22,0.43,0,10,0
"C21H32O9","[M+Cl]-","aliphatic","aliphatic",0.0909,-0.6667,1.52,0.43,-3,6,-0.1429
"C25H32O6","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.3182,-0.8,1.28,0.24,4,10,0.16
"C18H36O11","[M+Cl]-","aliphatic","lipid",-0.36,-0.7778,2,0.61,-10,1,-0.5556
"C24H32O9","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.2308,-0.5833,1.33,0.38,0,9,0
"C22H36O8","[M+Cl]-","aliphatic","aliphatic",0.0556,-0.9091,1.64,0.36,-3,5,-0.1364
"C21H36O11","[M-H]-","aliphatic","aliphatic",-0.0968,-0.6667,1.71,0.52,-7,4,-0.3333
"C25H36O8","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.1905,-0.8,1.44,0.32,0,8,0
"C27H40O2S1","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.24,-1.2593,1.48,0.07,5,8,0.1852
"C23H40O7","[M+Cl]-","aliphatic","aliphatic",0.0256,-1.1304,1.74,0.3,-3,4,-0.1304
"C22H40O10","[M-H]-","aliphatic","aliphatic",-0.1176,-0.9091,1.82,0.45,-7,3,-0.3182
"C27H40O4","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.24,-1.1852,1.48,0.15,4,8,0.1481
"C26H40O7","[M-H]-","aliphatic","aliphatic",0.1556,-1,1.54,0.27,0,7,0
"C24H44O6","[M+Cl]-","aliphatic","aliphatic",0,-1.3333,1.83,0.25,-3,3,-0.125
"C23H44O9","[M-H]-","aliphatic","aliphatic",-0.1351,-1.1304,1.91,0.39,-7,2,-0.3043
"C27H44O6","[M-H]-","aliphatic","aliphatic",0.125,-1.1852,1.63,0.22,0,6,0
"C25H48O5","[M+Cl]-","aliphatic","aliphatic",-0.0222,-1.52,1.92,0.2,-3,2,-0.12
"C24H48O8","[M-H]-","aliphatic","lipid",-0.15,-1.3333,2,0.33,-7,1,-0.2917
"C26H52O4","[M+Cl]-","aliphatic","lipid",-0.0417,-1.6923,2,0.15,-3,1,-0.1154
"C20H31O9N1","[M+Cl]-","aliphatic","aliphatic+N",0.0345,-0.5,1.55,0.45,-4,6,-0.2
"C21H35O8N1","[M+Cl]-","aliphatic","aliphatic+N",0,-0.7619,1.67,0.38,-4,5,-0.1905
"C20H14O11","[M+Cl]-","aromatic","aromatic",0.5862,0.4,0.7,0.55,3,14,0.15
"C21H18O10","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.5,0.0952,0.86,0.48,3,13,0.1429
"C24H18O10","[M-H]-","aromatic","aromatic",0.5789,0.0833,0.75,0.42,6,16,0.25
"C26H22O4S1","[M+Cl]-","aromatic","aromatic",0.5652,-0.4615,0.85,0.15,11,16,0.4231
"C22H22O9","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.4286,-0.1818,1,0.41,3,12,0.1364
"C21H22O12","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.3333,0.0952,1.05,0.57,-1,11,-0.0476
"C19H26O11","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.1111,-0.2105,1.37,0.58,-4,7,-0.2105
"C25H22O9","[M-H]-","aromatic","aromatic",0.5122,-0.16,0.88,0.36,6,15,0.24
"C27H26O3S1","[M+Cl]-","aromatic","aromatic",0.5102,-0.6667,0.96,0.11,11,15,0.4074
"C23H26O8","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.3684,-0.4348,1.13,0.35,3,11,0.1304
"C22H26O11","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.2727,-0.1818,1.18,0.5,-1,10,-0.0455
"C20H30O10","[M+Cl]-","aliphatic","aliphatic",0.0667,-0.5,1.5,0.5,-4,6,-0.2
"C24H30O7","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.3171,-0.6667,1.25,0.29,3,10,0.125
"C30H26O5","[M-H]-","aromatic","aromatic",0.5636,-0.5333,0.87,0.17,13,18,0.4333
"C17H34O12","[M+Cl]-","aliphatic","lipid",-0.4545,-0.5882,2,0.71,-11,1,-0.6471
"C23H30O10","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.2222,-0.4348,1.3,0.43,-1,9,-0.0435
"C21H34O9","[M+Cl]-","aliphatic","aliphatic",0.0303,-0.7619,1.62,0.43,-4,5,-0.1905
"C24H34O7S1","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.1795,-0.75,1.42,0.29,0,8,0
"C25H34O6","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.2727,-0.88,1.36,0.24,3,9,0.12
"C24H34O9","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.1795,-0.6667,1.42,0.38,-1,8,-0.0417
"C22H38O8","[M+Cl]-","aliphatic","aliphatic",0,-1,1.73,0.36,-4,4,-0.1818
"C26H38O5","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.234,-1.0769,1.46,0.19,3,8,0.1154
"C25H38O8","[M-H]-","aliphatic","aliphatic",0.1429,-0.88,1.52,0.32,-1,7,-0.04
"C23H42O7","[M+Cl]-","aliphatic","aliphatic",-0.0256,-1.2174,1.83,0.3,-4,3,-0.1739
"C27H42O4","[M+Cl]-","aliphatic","aliphatic",0.2,-1.2593,1.56,0.15,3,7,0.1111
"C26H42O7","[M-H]-","aliphatic","aliphatic",0.1111,-1.0769,1.62,0.27,-1,6,-0.0385
"C24H46O6","[M+Cl]-","aliphatic","aliphatic",-0.0476,-1.4167,1.92,0.25,-4,2,-0.1667
"C27H46O4S1","[M-H]-","aliphatic","aliphatic",0.0833,-1.3333,1.7,0.15,0,5,0
"C24H50O6S1","[M-H]-","aliphatic","lipid",-0.2,-1.5,2.08,0.25,-7,0,-0.2917
"C25H50O5","[M+Cl]-","aliphatic","lipid",-0.0667,-1.6,2,0.2,-4,1,-0.16
"C28H50O3S1","[M-H]-","aliphatic","aliphatic",0.0588,-1.5,1.79,0.11,0,4,0
"C19H29O10N1","[M+Cl]-","aliphatic","aliphatic+N",0,-0.3158,1.53,0.53,-5,6,-0.2632
"C20H33O9N1","[M+Cl]-","aliphatic","aliphatic+N",-0.0345,-0.6,1.65,0.45,-5,5,-0.25
