"formula","Temp","Treatment"
"C9H12O6","-6","0.2"
"C9H12O6","-6","2"
"C9H12O6","-2","0"
"C13H12O3","2","0"
"C13H12O3","-6","2"
"C13H12O3","-2","0"
"C10H16O5","-2","0.4"
"C10H16O5","-2","0.2"
"C10H16O5","-2","2"
"C10H16O5","Pre","Pre"
"C10H16O5","2","0"
"C10H16O5","2","0.4"
"C10H16O5","2","0.2"
"C10H16O5","2","2"
"C10H16O5","6","0"
"C10H16O5","6","0.4"
"C10H16O5","6","0.2"
"C10H16O5","6","2"
"C10H16O5","-10","0"
"C10H16O5","-10","0.4"
"C10H16O5","-10","0.2"
"C10H16O5","-10","2"
"C10H16O5","-6","0"
"C10H16O5","-6","0.4"
"C10H16O5","-6","0.2"
"C10H16O5","-6","2"
"C10H16O5","-2","0"
"C14H16O2","-2","0.4"
"C14H16O2","Pre","Pre"
"C11H20O4","-2","0.4"
"C11H20O4","-2","0.2"
"C11H20O4","-2","2"
"C11H20O4","Pre","Pre"
"C11H20O4","2","0"
"C11H20O4","2","0.4"
"C11H20O4","2","0.2"
"C11H20O4","2","2"
"C11H20O4","6","0"
"C11H20O4","6","0.4"
"C11H20O4","6","0.2"
"C11H20O4","6","2"
"C11H20O4","-10","0"
"C11H20O4","-10","0.4"
"C11H20O4","-10","0.2"
"C11H20O4","-10","2"
"C11H20O4","-6","0"
"C11H20O4","-6","0.4"
"C11H20O4","-6","0.2"
"C11H20O4","-6","2"
"C11H20O4","-2","0"
"C12H24O3","-2","0.4"
"C12H24O3","-2","0.2"
"C12H24O3","-2","2"
"C12H24O3","Pre","Pre"
"C12H24O3","2","0"
"C12H24O3","2","0.4"
"C12H24O3","2","0.2"
"C12H24O3","2","2"
"C12H24O3","6","0"
"C12H24O3","6","0.4"
"C12H24O3","6","0.2"
"C12H24O3","6","2"
"C12H24O3","-10","0"
"C12H24O3","-10","0.4"
"C12H24O3","-10","0.2"
"C12H24O3","-10","2"
"C12H24O3","-6","0"
"C12H24O3","-6","0.4"
"C12H24O3","-6","0.2"
"C12H24O3","-6","2"
"C12H24O3","-2","0"
"C9H15O5N1","-2","0.4"
"C9H15O5N1","-2","2"
"C9H15O5N1","2","0"
"C9H15O5N1","2","0.4"
"C9H15O5N1","2","0.2"
"C9H15O5N1","2","2"
"C9H15O5N1","6","0"
"C9H15O5N1","6","0.2"
"C9H15O5N1","6","2"
"C9H15O5N1","-10","0"
"C9H15O5N1","-10","0.4"
"C9H15O5N1","-10","0.2"
"C9H15O5N1","-10","2"
"C9H15O5N1","-6","0.4"
"C9H15O5N1","-6","2"
"C10H19O4N1","2","0.4"
"C10H19O4N1","2","0.2"
"C10H19O4N1","2","2"
"C10H19O4N1","6","0"
"C10H19O4N1","6","0.4"
"C10H19O4N1","6","0.2"
"C10H19O4N1","6","2"
"C10H19O4N1","-10","0"
"C10H19O4N1","-10","0.4"
"C10H19O4N1","-10","0.2"
"C10H19O4N1","-10","2"
"C10H19O4N1","-6","0.4"
"C10H19O4N1","-6","0.2"
"C10H19O4N1","-6","2"
"C10H19O4N1","-2","0"
"C6H14O6","-2","0.4"
"C6H14O6","-2","0.2"
"C6H14O6","-2","2"
"C6H14O6","2","0"
"C6H14O6","2","0.4"
"C6H14O6","2","0.2"
"C6H14O6","2","2"
"C6H14O6","6","0"
"C6H14O6","6","0.4"
"C6H14O6","6","0.2"
"C6H14O6","6","2"
"C6H14O6","-10","0"
"C6H14O6","-10","0.4"
"C6H14O6","-10","0.2"
"C6H14O6","-10","2"
"C6H14O6","-6","0"
"C6H14O6","-6","0.4"
"C6H14O6","-6","0.2"
"C6H14O6","-6","2"
"C6H14O6","-2","0"
"C12H10O4","-2","0.4"
"C12H10O4","-2","0.2"
"C12H10O4","-2","2"
"C12H10O4","2","0"
"C12H10O4","2","0.4"
"C12H10O4","2","0.2"
"C12H10O4","2","2"
"C12H10O4","6","0"
"C12H10O4","6","0.4"
"C12H10O4","6","0.2"
"C12H10O4","6","2"
"C12H10O4","-10","0"
"C12H10O4","-10","0.4"
"C12H10O4","-10","0.2"
"C12H10O4","-10","2"
"C12H10O4","-6","0"
"C12H10O4","-6","0.4"
"C12H10O4","-6","0.2"
"C12H10O4","-6","2"
"C12H10O4","-2","0"
"C10H14O3","Pre","Pre"
"C9H14O6","-2","0.4"
"C9H14O6","-2","0.2"
"C9H14O6","-2","2"
"C9H14O6","Pre","Pre"
"C9H14O6","2","0"
"C9H14O6","2","0.4"
"C9H14O6","2","0.2"
"C9H14O6","2","2"
"C9H14O6","6","0"
"C9H14O6","6","0.4"
"C9H14O6","6","0.2"
"C9H14O6","6","2"
"C9H14O6","-10","0"
"C9H14O6","-10","0.4"
"C9H14O6","-10","0.2"
"C9H14O6","-10","2"
"C9H14O6","-6","0"
"C9H14O6","-6","0.4"
"C9H14O6","-6","0.2"
"C9H14O6","-6","2"
"C9H14O6","-2","0"
"C13H14O3","-2","0.4"
"C13H14O3","-2","0.2"
"C13H14O3","-2","2"
"C13H14O3","2","0"
"C13H14O3","2","0.4"
"C13H14O3","2","0.2"
"C13H14O3","2","2"
"C13H14O3","6","0"
"C13H14O3","6","0.4"
"C13H14O3","6","0.2"
"C13H14O3","6","2"
"C13H14O3","-10","0"
"C13H14O3","-10","0.4"
"C13H14O3","-10","0.2"
"C13H14O3","-10","2"
"C13H14O3","-6","0"
"C13H14O3","-6","0.4"
"C13H14O3","-6","0.2"
"C13H14O3","-6","2"
"C13H14O3","-2","0"
"C10H18O5","-2","0.4"
"C10H18O5","-2","0.2"
"C10H18O5","-2","2"
"C10H18O5","Pre","Pre"
"C10H18O5","2","0"
"C10H18O5","2","0.4"
"C10H18O5","2","0.2"
"C10H18O5","2","2"
"C10H18O5","6","0"
"C10H18O5","6","0.4"
"C10H18O5","6","0.2"
"C10H18O5","6","2"
"C10H18O5","-10","0"
"C10H18O5","-10","0.4"
"C10H18O5","-10","0.2"
"C10H18O5","-10","2"
"C10H18O5","-6","0"
"C10H18O5","-6","0.4"
"C10H18O5","-6","0.2"
"C10H18O5","-6","2"
"C10H18O5","-2","0"
"C14H18O2","-2","0.4"
"C14H18O2","-2","0.2"
"C14H18O2","-2","2"
"C14H18O2","Pre","Pre"
"C14H18O2","2","0"
"C14H18O2","2","0.4"
"C14H18O2","2","0.2"
"C14H18O2","6","0"
"C14H18O2","6","0.2"
"C14H18O2","6","2"
"C14H18O2","-10","0"
"C14H18O2","-10","0.4"
"C14H18O2","-10","0.2"
"C14H18O2","-10","2"
"C14H18O2","-6","0"
"C14H18O2","-6","0.4"
"C14H18O2","-6","0.2"
"C14H18O2","-6","2"
"C14H18O2","-2","0"
"C11H22O4","-2","0.4"
"C11H22O4","-2","0.2"
"C11H22O4","-2","2"
"C11H22O4","2","0"
"C11H22O4","2","0.4"
"C11H22O4","2","0.2"
"C11H22O4","2","2"
"C11H22O4","6","0"
"C11H22O4","6","0.4"
"C11H22O4","6","0.2"
"C11H22O4","6","2"
"C11H22O4","-10","0"
"C11H22O4","-10","0.4"
"C11H22O4","-10","0.2"
"C11H22O4","-10","2"
"C11H22O4","-6","0"
"C11H22O4","-6","0.4"
"C11H22O4","-6","0.2"
"C11H22O4","-6","2"
"C11H22O4","-2","0"
"C11H9O4N1","2","0"
"C9H17O5N1","-2","0.4"
"C9H17O5N1","6","0.4"
"C9H17O5N1","-6","0.4"
"C9H17O5N1","-6","2"
"C11H8O5","-2","0.4"
"C11H8O5","-2","0.2"
"C11H8O5","-2","2"
"C11H8O5","2","0"
"C11H8O5","2","0.4"
"C11H8O5","2","0.2"
"C11H8O5","2","2"
"C11H8O5","6","0"
"C11H8O5","6","0.4"
"C11H8O5","6","0.2"
"C11H8O5","6","2"
"C11H8O5","-10","0"
"C11H8O5","-10","0.4"
"C11H8O5","-10","0.2"
"C11H8O5","-10","2"
"C11H8O5","-6","0"
"C11H8O5","-6","0.4"
"C11H8O5","-6","0.2"
"C11H8O5","-6","2"
"C11H8O5","-2","0"
"C12H12O4","-2","0.4"
"C12H12O4","-2","0.2"
"C12H12O4","-2","2"
"C12H12O4","Pre","Pre"
"C12H12O4","2","0"
"C12H12O4","2","0.4"
"C12H12O4","2","0.2"
"C12H12O4","2","2"
"C12H12O4","6","0"
"C12H12O4","6","0.4"
"C12H12O4","6","0.2"
"C12H12O4","6","2"
"C12H12O4","-10","0"
"C12H12O4","-10","0.4"
"C12H12O4","-10","0.2"
"C12H12O4","-10","2"
"C12H12O4","-6","0"
"C12H12O4","-6","0.4"
"C12H12O4","-6","0.2"
"C12H12O4","-6","2"
"C12H12O4","-2","0"
"C10H16O3","-2","0.4"
"C10H16O3","-2","0.2"
"C10H16O3","-2","2"
"C10H16O3","Pre","Pre"
"C10H16O3","2","0"
"C10H16O3","2","0.4"
"C10H16O3","2","0.2"
"C10H16O3","2","2"
"C10H16O3","6","0"
"C10H16O3","6","0.4"
"C10H16O3","6","0.2"
"C10H16O3","6","2"
"C10H16O3","-10","0"
"C10H16O3","-10","0.4"
"C10H16O3","-10","0.2"
"C10H16O3","-10","2"
"C10H16O3","-6","0"
"C10H16O3","-6","0.4"
"C10H16O3","-6","0.2"
"C10H16O3","-6","2"
"C10H16O3","-2","0"
"C9H16O6","-2","0.4"
"C9H16O6","-2","0.2"
"C9H16O6","Pre","Pre"
"C9H16O6","2","0"
"C9H16O6","6","0.4"
"C9H16O6","6","0.2"
"C9H16O6","6","2"
"C9H16O6","-10","0"
"C9H16O6","-10","2"
"C9H16O6","-6","0"
"C9H16O6","-6","0.4"
"C9H16O6","-6","0.2"
"C9H16O6","-6","2"
"C13H16O3","-2","0.4"
"C13H16O3","-2","0.2"
"C13H16O3","-2","2"
"C13H16O3","Pre","Pre"
"C13H16O3","2","0"
"C13H16O3","2","0.4"
"C13H16O3","2","0.2"
"C13H16O3","2","2"
"C13H16O3","6","0"
"C13H16O3","6","0.4"
"C13H16O3","6","0.2"
"C13H16O3","6","2"
"C13H16O3","-10","0"
"C13H16O3","-10","0.4"
"C13H16O3","-10","0.2"
"C13H16O3","-10","2"
"C13H16O3","-6","0"
"C13H16O3","-6","0.4"
"C13H16O3","-6","0.2"
"C13H16O3","-6","2"
"C13H16O3","-2","0"
"C10H20O5","Pre","Pre"
"C10H20O5","2","0"
"C10H20O5","2","0.4"
"C10H20O5","2","0.2"
"C10H20O5","6","0"
"C10H20O5","6","0.2"
"C10H20O5","6","2"
"C10H20O5","-10","0"
"C10H20O5","-10","0.2"
"C10H20O5","-6","0"
"C10H20O5","-6","0.4"
"C10H20O5","-6","0.2"
"C10H20O5","-6","2"
"C14H20O2","-2","0.4"
"C14H20O2","-2","0.2"
"C14H20O2","-2","2"
"C14H20O2","Pre","Pre"
"C14H20O2","2","0"
"C14H20O2","2","0.4"
"C14H20O2","2","0.2"
"C14H20O2","2","2"
"C14H20O2","6","0"
"C14H20O2","6","0.4"
"C14H20O2","6","0.2"
"C14H20O2","6","2"
"C14H20O2","-10","0"
"C14H20O2","-10","0.4"
"C14H20O2","-10","0.2"
"C14H20O2","-10","2"
"C14H20O2","-6","0"
"C14H20O2","-6","0.4"
"C14H20O2","-6","0.2"
"C14H20O2","-6","2"
"C14H20O2","-2","0"
"C12H15O3N1","-2","0.4"
"C12H15O3N1","-2","0.2"
"C12H15O3N1","-2","2"
"C12H15O3N1","-10","0"
"C12H15O3N1","-10","0.4"
"C12H15O3N1","-10","0.2"
"C12H15O3N1","-10","2"
"C12H15O3N1","-6","0"
"C12H15O3N1","-6","0.4"
"C12H15O3N1","-6","0.2"
"C12H15O3N1","-6","2"
"C12H15O3N1","-2","0"
"C10H6O6","-2","0.4"
"C10H6O6","-2","0.2"
"C10H6O6","-2","2"
"C10H6O6","2","0"
"C10H6O6","2","0.4"
"C10H6O6","2","0.2"
"C10H6O6","6","0"
"C10H6O6","6","0.4"
"C10H6O6","6","0.2"
"C10H6O6","6","2"
"C10H6O6","-10","0"
"C10H6O6","-10","2"
"C10H6O6","-6","0"
"C10H6O6","-6","0.4"
"C10H6O6","-6","0.2"
"C10H6O6","-6","2"
"C10H6O6","-2","0"
"C11H10O5","-2","0.4"
"C11H10O5","-2","0.2"
"C11H10O5","-2","2"
"C11H10O5","Pre","Pre"
"C11H10O5","2","0"
"C11H10O5","2","0.4"
"C11H10O5","2","0.2"
"C11H10O5","2","2"
"C11H10O5","6","0"
"C11H10O5","6","0.4"
"C11H10O5","6","0.2"
"C11H10O5","6","2"
"C11H10O5","-10","0"
"C11H10O5","-10","0.4"
"C11H10O5","-10","0.2"
"C11H10O5","-10","2"
"C11H10O5","-6","0"
"C11H10O5","-6","0.4"
"C11H10O5","-6","0.2"
"C11H10O5","-6","2"
"C11H10O5","-2","0"
"C9H14O4","-2","0.4"
"C9H14O4","-2","0.2"
"C9H14O4","-2","2"
"C9H14O4","Pre","Pre"
"C9H14O4","2","0"
"C9H14O4","2","0.4"
"C9H14O4","2","0.2"
"C9H14O4","2","2"
"C9H14O4","6","0"
"C9H14O4","6","0.4"
"C9H14O4","6","0.2"
"C9H14O4","6","2"
"C9H14O4","-10","0"
"C9H14O4","-10","0.4"
"C9H14O4","-10","0.2"
"C9H14O4","-10","2"
"C9H14O4","-6","0"
"C9H14O4","-6","0.4"
"C9H14O4","-6","0.2"
"C9H14O4","-6","2"
"C9H14O4","-2","0"
"C12H14O4","-2","0.4"
"C12H14O4","-2","0.2"
"C12H14O4","-2","2"
"C12H14O4","Pre","Pre"
"C12H14O4","2","0"
"C12H14O4","2","0.4"
"C12H14O4","2","0.2"
"C12H14O4","2","2"
"C12H14O4","6","0"
"C12H14O4","6","0.4"
"C12H14O4","6","0.2"
"C12H14O4","6","2"
"C12H14O4","-10","0"
"C12H14O4","-10","0.4"
"C12H14O4","-10","0.2"
"C12H14O4","-10","2"
"C12H14O4","-6","0"
"C12H14O4","-6","0.4"
"C12H14O4","-6","0.2"
"C12H14O4","-6","2"
"C12H14O4","-2","0"
"C9H18O4S1","-6","0"
"C9H18O4S1","-6","2"
"C9H18O4S1","-2","0"
"C10H18O3","-2","0.4"
"C10H18O3","Pre","Pre"
"C10H18O3","2","0"
"C10H18O3","2","0.4"
"C10H18O3","2","0.2"
"C10H18O3","2","2"
"C10H18O3","6","0"
"C10H18O3","6","0.4"
"C10H18O3","6","0.2"
"C10H18O3","6","2"
"C10H18O3","-10","0"
"C10H18O3","-10","0.4"
"C10H18O3","-10","2"
"C10H18O3","-6","0"
"C10H18O3","-6","0.4"
"C10H18O3","-6","0.2"
"C10H18O3","-6","2"
"C10H18O3","-2","0"
"C13H18O3","-2","0.4"
"C13H18O3","-2","0.2"
"C13H18O3","-2","2"
"C13H18O3","Pre","Pre"
"C13H18O3","2","0"
"C13H18O3","2","0.4"
"C13H18O3","2","0.2"
"C13H18O3","2","2"
"C13H18O3","6","0"
"C13H18O3","6","0.4"
"C13H18O3","6","0.2"
"C13H18O3","6","2"
"C13H18O3","-10","0"
"C13H18O3","-10","0.4"
"C13H18O3","-10","0.2"
"C13H18O3","-10","2"
"C13H18O3","-6","0"
"C13H18O3","-6","0.4"
"C13H18O3","-6","0.2"
"C13H18O3","-6","2"
"C13H18O3","-2","0"
"C14H22O2","-2","0.4"
"C14H22O2","-2","0.2"
"C14H22O2","-2","2"
"C14H22O2","Pre","Pre"
"C14H22O2","2","0"
"C14H22O2","2","0.4"
"C14H22O2","2","0.2"
"C14H22O2","2","2"
"C14H22O2","6","0"
"C14H22O2","6","0.4"
"C14H22O2","6","0.2"
"C14H22O2","6","2"
"C14H22O2","-10","0"
"C14H22O2","-10","0.4"
"C14H22O2","-10","0.2"
"C14H22O2","-10","2"
"C14H22O2","-6","0"
"C14H22O2","-6","0.4"
"C14H22O2","-6","0.2"
"C14H22O2","-6","2"
"C14H22O2","-2","0"
"C11H13O4N1","-2","0.4"
"C11H13O4N1","-2","2"
"C11H13O4N1","2","0.4"
"C11H13O4N1","-10","0"
"C11H13O4N1","-10","0.4"
"C11H13O4N1","-10","0.2"
"C11H13O4N1","-10","2"
"C11H13O4N1","-6","0"
"C11H13O4N1","-6","0.2"
"C11H13O4N1","-6","2"
"C9H17O3N1","-2","0.4"
"C9H17O3N1","-2","0.2"
"C9H17O3N1","-2","2"
"C9H17O3N1","Pre","Pre"
"C9H17O3N1","2","0"
"C9H17O3N1","2","0.4"
"C9H17O3N1","2","0.2"
"C9H17O3N1","2","2"
"C9H17O3N1","6","0"
"C9H17O3N1","6","0.4"
"C9H17O3N1","6","0.2"
"C9H17O3N1","6","2"
"C9H17O3N1","-10","0"
"C9H17O3N1","-10","0.4"
"C9H17O3N1","-10","0.2"
"C9H17O3N1","-10","2"
"C9H17O3N1","-6","0"
"C9H17O3N1","-6","0.4"
"C9H17O3N1","-6","0.2"
"C9H17O3N1","-6","2"
"C9H17O3N1","-2","0"
"C10H8O6","-2","0.4"
"C10H8O6","-2","0.2"
"C10H8O6","-2","2"
"C10H8O6","2","0"
"C10H8O6","2","0.4"
"C10H8O6","2","0.2"
"C10H8O6","2","2"
"C10H8O6","6","0"
"C10H8O6","6","0.4"
"C10H8O6","6","0.2"
"C10H8O6","-10","0"
"C10H8O6","-10","0.4"
"C10H8O6","-10","0.2"
"C10H8O6","-10","2"
"C10H8O6","-6","0"
"C10H8O6","-6","0.4"
"C10H8O6","-6","0.2"
"C10H8O6","-6","2"
"C10H8O6","-2","0"
"C11H12O5","-2","0.4"
"C11H12O5","-2","0.2"
"C11H12O5","-2","2"
"C11H12O5","Pre","Pre"
"C11H12O5","2","0"
"C11H12O5","2","0.4"
"C11H12O5","2","0.2"
"C11H12O5","2","2"
"C11H12O5","6","0"
"C11H12O5","6","0.4"
"C11H12O5","6","0.2"
"C11H12O5","6","2"
"C11H12O5","-10","0"
"C11H12O5","-10","0.4"
"C11H12O5","-10","0.2"
"C11H12O5","-10","2"
"C11H12O5","-6","0"
"C11H12O5","-6","0.4"
"C11H12O5","-6","0.2"
"C11H12O5","-6","2"
"C11H12O5","-2","0"
"C9H16O4","-2","0.4"
"C9H16O4","-2","0.2"
"C9H16O4","-2","2"
"C9H16O4","Pre","Pre"
"C9H16O4","2","0"
"C9H16O4","2","0.4"
"C9H16O4","2","0.2"
"C9H16O4","2","2"
"C9H16O4","6","0"
"C9H16O4","6","0.4"
"C9H16O4","6","0.2"
"C9H16O4","6","2"
"C9H16O4","-10","0"
"C9H16O4","-10","0.4"
"C9H16O4","-10","0.2"
"C9H16O4","-10","2"
"C9H16O4","-6","0"
"C9H16O4","-6","0.4"
"C9H16O4","-6","0.2"
"C9H16O4","-6","2"
"C9H16O4","-2","0"
"C12H16O4","-2","0.4"
"C12H16O4","-2","0.2"
"C12H16O4","-2","2"
"C12H16O4","Pre","Pre"
"C12H16O4","2","0"
"C12H16O4","2","0.4"
"C12H16O4","2","0.2"
"C12H16O4","2","2"
"C12H16O4","6","0"
"C12H16O4","6","0.4"
"C12H16O4","6","0.2"
"C12H16O4","6","2"
"C12H16O4","-10","0"
"C12H16O4","-10","0.4"
"C12H16O4","-10","0.2"
"C12H16O4","-10","2"
"C12H16O4","-6","0"
"C12H16O4","-6","0.4"
"C12H16O4","-6","0.2"
"C12H16O4","-6","2"
"C12H16O4","-2","0"
"C9H20O4S1","2","0.4"
"C9H20O4S1","6","2"
"C9H20O4S1","-6","2"
"C10H20O3","-2","0.4"
"C10H20O3","-2","0.2"
"C10H20O3","-2","2"
"C10H20O3","Pre","Pre"
"C10H20O3","2","0"
"C10H20O3","2","0.4"
"C10H20O3","2","0.2"
"C10H20O3","2","2"
"C10H20O3","6","0"
"C10H20O3","6","0.4"
"C10H20O3","6","0.2"
"C10H20O3","6","2"
"C10H20O3","-10","0"
"C10H20O3","-10","0.4"
"C10H20O3","-10","0.2"
"C10H20O3","-10","2"
"C10H20O3","-6","0"
"C10H20O3","-6","0.4"
"C10H20O3","-6","0.2"
"C10H20O3","-6","2"
"C10H20O3","-2","0"
"C13H20O3","-2","0.4"
"C13H20O3","-2","0.2"
"C13H20O3","-2","2"
"C13H20O3","Pre","Pre"
"C13H20O3","2","0"
"C13H20O3","2","0.4"
"C13H20O3","2","0.2"
"C13H20O3","2","2"
"C13H20O3","6","0"
"C13H20O3","6","0.4"
"C13H20O3","6","0.2"
"C13H20O3","6","2"
"C13H20O3","-10","0"
"C13H20O3","-10","0.4"
"C13H20O3","-10","0.2"
"C13H20O3","-10","2"
"C13H20O3","-6","0"
"C13H20O3","-6","0.4"
"C13H20O3","-6","0.2"
"C13H20O3","-6","2"
"C13H20O3","-2","0"
"C14H24O2","6","0.4"
"C14H24O2","6","2"
"C14H24O2","-6","0.4"
"C14H24O2","-6","2"
"C10H11O5N1","-2","0.4"
"C10H11O5N1","-2","2"
"C10H10O6","-2","0.4"
"C10H10O6","-2","0.2"
"C10H10O6","-2","2"
"C10H10O6","Pre","Pre"
"C10H10O6","2","0"
"C10H10O6","2","0.4"
"C10H10O6","2","0.2"
"C10H10O6","2","2"
"C10H10O6","6","0"
"C10H10O6","6","0.4"
"C10H10O6","6","0.2"
"C10H10O6","6","2"
"C10H10O6","-10","0"
"C10H10O6","-10","0.4"
"C10H10O6","-10","0.2"
"C10H10O6","-10","2"
"C10H10O6","-6","0"
"C10H10O6","-6","0.4"
"C10H10O6","-6","0.2"
"C10H10O6","-6","2"
"C10H10O6","-2","0"
"C14H10O3","2","0"
"C14H10O3","2","0.2"
"C11H14O5","-2","0.4"
"C11H14O5","-2","0.2"
"C11H14O5","-2","2"
"C11H14O5","Pre","Pre"
"C11H14O5","2","0"
"C11H14O5","2","0.4"
"C11H14O5","2","0.2"
"C11H14O5","2","2"
"C11H14O5","6","0"
"C11H14O5","6","0.4"
"C11H14O5","6","0.2"
"C11H14O5","6","2"
"C11H14O5","-10","0"
"C11H14O5","-10","0.4"
"C11H14O5","-10","0.2"
"C11H14O5","-10","2"
"C11H14O5","-6","0"
"C11H14O5","-6","0.4"
"C11H14O5","-6","0.2"
"C11H14O5","-6","2"
"C11H14O5","-2","0"
"C9H18O4","-2","0.4"
"C9H18O4","-2","2"
"C9H18O4","Pre","Pre"
"C9H18O4","2","0"
"C9H18O4","2","0.4"
"C9H18O4","2","0.2"
"C9H18O4","6","0"
"C9H18O4","6","0.4"
"C9H18O4","6","0.2"
"C9H18O4","6","2"
"C9H18O4","-10","0"
"C9H18O4","-10","0.4"
"C9H18O4","-10","0.2"
"C9H18O4","-10","2"
"C9H18O4","-6","0"
"C9H18O4","-6","0.4"
"C9H18O4","-6","0.2"
"C9H18O4","-6","2"
"C9H18O4","-2","0"
"C12H18O4","-2","0.4"
"C12H18O4","-2","0.2"
"C12H18O4","-2","2"
"C12H18O4","Pre","Pre"
"C12H18O4","2","0"
"C12H18O4","2","0.4"
"C12H18O4","2","0.2"
"C12H18O4","2","2"
"C12H18O4","6","0"
"C12H18O4","6","0.4"
"C12H18O4","6","0.2"
"C12H18O4","6","2"
"C12H18O4","-10","0"
"C12H18O4","-10","0.4"
"C12H18O4","-10","0.2"
"C12H18O4","-10","2"
"C12H18O4","-6","0"
"C12H18O4","-6","0.4"
"C12H18O4","-6","0.2"
"C12H18O4","-6","2"
"C12H18O4","-2","0"
"C13H22O3","-2","0.4"
"C13H22O3","-2","0.2"
"C13H22O3","-2","2"
"C13H22O3","Pre","Pre"
"C13H22O3","2","0"
"C13H22O3","2","0.4"
"C13H22O3","2","0.2"
"C13H22O3","2","2"
"C13H22O3","6","0"
"C13H22O3","6","0.4"
"C13H22O3","6","0.2"
"C13H22O3","6","2"
"C13H22O3","-10","0"
"C13H22O3","-10","0.4"
"C13H22O3","-10","0.2"
"C13H22O3","-10","2"
"C13H22O3","-6","0"
"C13H22O3","-6","0.4"
"C13H22O3","-6","0.2"
"C13H22O3","-6","2"
"C13H22O3","-2","0"
"C9H9O6N1","-2","0.4"
"C9H9O6N1","-2","2"
"C9H9O6N1","-10","2"
"C9H9O6N1","-6","2"
"C11H17O4N1","-2","0.4"
"C11H17O4N1","-6","0.2"
"C12H21O3N1","-2","0.4"
"C12H21O3N1","2","0"
"C12H21O3N1","2","0.2"
"C12H21O3N1","6","0.4"
"C12H21O3N1","6","0.2"
"C12H21O3N1","6","2"
"C12H21O3N1","-6","0.4"
"C12H21O3N1","-6","0.2"
"C7H4O7N2","-2","2"
"C10H12O4S1","-2","0.4"
"C10H12O4S1","-2","0.2"
"C10H12O4S1","-2","2"
"C10H12O4S1","2","0"
"C10H12O4S1","2","0.4"
"C10H12O4S1","2","0.2"
"C10H12O4S1","6","0"
"C10H12O4S1","6","0.4"
"C10H12O4S1","6","2"
"C10H12O4S1","-10","0"
"C10H12O4S1","-10","0.4"
"C10H12O4S1","-10","0.2"
"C10H12O4S1","-10","2"
"C10H12O4S1","-6","0"
"C10H12O4S1","-6","0.4"
"C10H12O4S1","-6","0.2"
"C10H12O4S1","-6","2"
"C10H12O4S1","-2","0"
"C10H12O6","-2","0.4"
"C10H12O6","-2","2"
"C10H12O6","Pre","Pre"
"C10H12O6","2","0"
"C10H12O6","-10","0"
"C10H12O6","-10","0.2"
"C10H12O6","-6","0"
"C10H12O6","-6","0.4"
"C10H12O6","-6","0.2"
"C10H12O6","-6","2"
"C14H12O3","-2","0.4"
"C14H12O3","Pre","Pre"
"C14H12O3","-6","0"
"C14H12O3","-6","0.2"
"C14H12O3","-6","2"
"C11H16O5","-2","0.4"
"C11H16O5","-2","0.2"
"C11H16O5","-2","2"
"C11H16O5","Pre","Pre"
"C11H16O5","2","0"
"C11H16O5","2","0.4"
"C11H16O5","2","0.2"
"C11H16O5","2","2"
"C11H16O5","6","0"
"C11H16O5","6","0.4"
"C11H16O5","6","0.2"
"C11H16O5","6","2"
"C11H16O5","-10","0"
"C11H16O5","-10","0.4"
"C11H16O5","-10","0.2"
"C11H16O5","-10","2"
"C11H16O5","-6","0"
"C11H16O5","-6","0.4"
"C11H16O5","-6","0.2"
"C11H16O5","-6","2"
"C11H16O5","-2","0"
"C12H20O4","-2","0.4"
"C12H20O4","-2","0.2"
"C12H20O4","-2","2"
"C12H20O4","Pre","Pre"
"C12H20O4","2","0"
"C12H20O4","2","0.4"
"C12H20O4","2","0.2"
"C12H20O4","2","2"
"C12H20O4","6","0"
"C12H20O4","6","0.4"
"C12H20O4","6","0.2"
"C12H20O4","6","2"
"C12H20O4","-10","0"
"C12H20O4","-10","0.4"
"C12H20O4","-10","0.2"
"C12H20O4","-10","2"
"C12H20O4","-6","0"
"C12H20O4","-6","0.4"
"C12H20O4","-6","0.2"
"C12H20O4","-6","2"
"C12H20O4","-2","0"
"C13H24O3","-2","0.4"
"C13H24O3","-2","0.2"
"C13H24O3","-2","2"
"C13H24O3","2","0"
"C13H24O3","2","0.4"
"C13H24O3","2","0.2"
"C13H24O3","2","2"
"C13H24O3","6","0"
"C13H24O3","6","0.4"
"C13H24O3","6","0.2"
"C13H24O3","6","2"
"C13H24O3","-10","0"
"C13H24O3","-10","0.4"
"C13H24O3","-10","0.2"
"C13H24O3","-10","2"
"C13H24O3","-6","0"
"C13H24O3","-6","0.4"
"C13H24O3","-6","0.2"
"C13H24O3","-6","2"
"C13H24O3","-2","0"
"C10H15O5N1","2","0"
"C10H15O5N1","2","0.2"
"C11H19O4N1","-2","0.4"
"C11H19O4N1","-2","0.2"
"C11H19O4N1","-2","2"
"C11H19O4N1","2","0"
"C11H19O4N1","2","0.4"
"C11H19O4N1","2","0.2"
"C11H19O4N1","6","0.4"
"C11H19O4N1","-10","0"
"C11H19O4N1","-10","0.2"
"C11H19O4N1","-10","2"
"C11H19O4N1","-6","0"
"C11H19O4N1","-6","0.4"
"C11H19O4N1","-6","0.2"
"C11H19O4N1","-6","2"
"C11H19O4N1","-2","0"
"C12H23O3N1","-2","0.4"
"C12H23O3N1","-2","0.2"
"C12H23O3N1","-2","2"
