Mass,Weint_070_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_1987,Weint_071_met_SPE_23Dec20_Fir_Infuse_300SA_p1_013_01_2018,Weint_072_met_SPE_23Dec20_Fir_Infuse_300SA_p1_040_01_2045,Weint_073_met_SPE_23Dec20_Fir_Infuse_300SA_p1_038_01_1959,Weint_074_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_1996,Weint_075_met_SPE_23Dec20_Fir_Infuse_300SA_p1_015_01_2020,Weint_076_met_SPE_23Dec20_Fir_Infuse_300SA_p1_022_01_2027,Weint_077_met_SPE_23Dec20_Fir_Infuse_300SA_p1_037_01_1958,Weint_078_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_1988,Weint_079_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_2005,Weint_080_met_SPE_23Dec20_Fir_Infuse_300SA_p1_030_01_2035,Weint_pre_r1_met_SPE_23Dec20_Fir_Infuse_300SA_p1_052_01_1973,Weint_pre_r2_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_1992,Weint_pre_r3_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_2003,Weint_pre_r4_met_SPE_23Dec20_Fir_Infuse_300SA_p1_039_01_2044,Weint_001_met_SPE_23Dec20_Fir_Infuse_300SA_p1_040_01_1961,Weint_002_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_1989,Weint_003_met_SPE_23Dec20_Fir_Infuse_300SA_p1_016_01_2021,Weint_004_met_SPE_23Dec20_Fir_Infuse_300SA_p1_026_01_2031,Weint_005_met_SPE_23Dec20_Fir_Infuse_300SA_p1_032_01_1953,Weint_006_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_1982,Weint_007_met_SPE_23Dec20_Fir_Infuse_300SA_p1_010_01_2015,Weint_008_met_SPE_23Dec20_Fir_Infuse_300SA_p1_029_01_2034,Weint_009_met_SPE_23Dec20_Fir_Infuse_300SA_p1_035_01_1956,Weint_010_met_SPE_23Dec20_Fir_Infuse_300SA_p1_005_01_1980,Weint_011_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_2012,Weint_012_met_SPE_23Dec20_Fir_Infuse_300SA_p1_035_01_2040,Weint_013_met_SPE_23Dec20_Fir_Infuse_300SA_p1_042_01_1963,Weint_014_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_1983,Weint_015_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_2001,Weint_016_met_SPE_23Dec20_Fir_Infuse_300SA_p1_038_01_2043,Weint_017_met_SPE_23Dec20_Fir_Infuse_300SA_p1_039_01_1960,Weint_018_met_SPE_23Dec20_Fir_Infuse_300SA_p1_004_01_1979,Weint_019_met_SPE_23Dec20_Fir_Infuse_300SA_p1_009_01_2014,Weint_020_met_SPE_23Dec20_Fir_Infuse_300SA_p1_033_01_2038,Weint_021_met_SPE_23Dec20_Fir_Infuse_300SA_p1_047_01_1968,Weint_022_met_SPE_23Dec20_Fir_Infuse_300SA_p1_002_01_1977,Weint_023_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_2006,Weint_024_met_SPE_23Dec20_Fir_Infuse_300SA_p1_027_01_2032,Weint_025_met_SPE_23Dec20_Fir_Infuse_300SA_p1_043_01_1964,Weint_026_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_1995,Weint_027_met_SPE_23Dec20_Fir_Infuse_300SA_p1_014_01_2019,Weint_028_met_SPE_23Dec20_Fir_Infuse_300SA_p1_028_01_2033,Weint_029_met_SPE_23Dec20_Fir_Infuse_300SA_p1_041_01_1962,Weint_030_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_1990,Weint_031_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_2004,Weint_032_met_SPE_23Dec20_Fir_Infuse_300SA_p1_024_01_2029,Weint_033_met_SPE_23Dec20_Fir_Infuse_300SA_p1_051_01_1972,Weint_034_met_SPE_23Dec20_Fir_Infuse_300SA_p1_003_01_1978,Weint_035_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_2011,Weint_036_met_SPE_23Dec20_Fir_Infuse_300SA_p1_031_01_2036,Weint_037_met_SPE_23Dec20_Fir_Infuse_300SA_p1_049_01_1970,Weint_038_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_1993,Weint_039_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_2010,Weint_040_met_SPE_23Dec20_Fir_Infuse_300SA_p1_020_01_2025,Weint_041_met_SPE_23Dec20_Fir_Infuse_300SA_p1_036_01_1957,Weint_042_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_1986,Weint_043_met_SPE_23Dec20_Fir_Infuse_300SA_p1_011_01_2016,Weint_044_met_SPE_23Dec20_Fir_Infuse_300SA_p1_023_01_2028,Weint_045_met_SPE_23Dec20_Fir_Infuse_300SA_p1_044_01_1965,Weint_046_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_1991,Weint_047_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_2009,Weint_048_met_SPE_23Dec20_Fir_Infuse_300SA_p1_034_01_2039,Weint_049_met_SPE_23Dec20_Fir_Infuse_300SA_p1_045_01_1966,Weint_050_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_1984,Weint_051_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_2008,Weint_052_met_SPE_23Dec20_Fir_Infuse_300SA_p1_032_01_2037,Weint_053_met_SPE_23Dec20_Fir_Infuse_300SA_p1_033_01_1954,Weint_054_met_SPE_23Dec20_Fir_Infuse_300SA_p1_006_01_1981,Weint_055_met_SPE_23Dec20_Fir_Infuse_300SA_p1_008_01_2013,Weint_056_met_SPE_23Dec20_Fir_Infuse_300SA_p1_037_01_2042,Weint_057_met_SPE_23Dec20_Fir_Infuse_300SA_p1_050_01_1971,Weint_058_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_1994,Weint_059_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_2002,Weint_060_met_SPE_23Dec20_Fir_Infuse_300SA_p1_036_01_2041,Weint_061_met_SPE_23Dec20_Fir_Infuse_300SA_p1_034_01_1955,Weint_062_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_1985,Weint_063_met_SPE_23Dec20_Fir_Infuse_300SA_p1_012_01_2017,Weint_064_met_SPE_23Dec20_Fir_Infuse_300SA_p1_025_01_2030,Weint_065_met_SPE_23Dec20_Fir_Infuse_300SA_p1_046_01_1967,Weint_066_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_1997,Weint_067_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_2007,Weint_068_met_SPE_23Dec20_Fir_Infuse_300SA_p1_021_01_2026,Weint_069_met_SPE_23Dec20_Fir_Infuse_300SA_p1_048_01_1969
355.1529043,53363092,47962952,50756280,38954476,43888752,44523292,37255012,39753204,48513660,44782424,49710636,28354876,31986902,20835856,34485196,89258576,78143488,63182812,71962896,54342412,72361160,58727132,63475788,71607944,56689428,57607160,68262160,190777504,62282404,34099152,66589704,88316256,65680668,75603864,75466840,69328600,45178380,66031436,70618568,77030224,74467200,70257440,63455616,63741676,67692120,73845752,54821880,68246968,47411476,68164632,71043464,60693084,82994224,60686208,9135792,55787480,52021148,51099608,46358040,85304408,65309836,59064092,56257516,53346844,53627084,63407904,63474068,53798484,69577272,68685512,60232928,50187388,61580424,48405716,55855428,66105104,56483812,58886832,55343872,52405468,60891200,56774160,10023908,45874476
355.1551017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859294.5,0,0,0,0,0,0,5728797.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355.15847,7946648,5709641.5,11733692,5182959,7704692,5921567,12859238,4808184,34800256,6434650.5,8998447,3350846,0,3451922.5,0,0,0,3671005.5,5216527.5,4116240.5,0,5790430,6406224,7984777,5093143.5,3942395.3,5393683,0,0,3310545,5829644,0,5011740,0,4793438,22191834,4768270.5,3973965.8,0,0,12464005,0,0,5847791,0,6336504.5,5869560.5,4491703.5,8304916.5,3944478.8,0,4908638,5109807.5,5196675,0,5072859,5075360.5,0,0,5387353,0,4767005.5,16120814,9902623,0,7033636,0,18507352,4998711.5,5494477.5,5387492,7858304,14492809,0,6210887,22122258,13010919,6164147.5,7724803,12051677,8106049.5,6974997,0,7812398
355.1681582,5497245,4765006.5,5136065.5,4068850.5,3899512.5,3938084,3618665.8,4574716,5678722.5,0,5681716.5,0,0,0,0,9816663,6248454,6949859,6872340.5,4802325,6655187.5,7352034.5,5288020.5,8298126.5,5766940,4431872,4654359.5,0,6150829,0,8143889.5,5012836,4431136,4555680.5,4650082.5,5099231,3667474.5,5139283.5,5199310.5,4293979.5,5519241.5,4093227,4611463,0,6229603,4210685.5,3889149,0,4441368.5,7584804,5158288.5,4671075,6314036,3966855.3,0,5880800,7590821.5,4213728,4274717.5,5874782,4924562,5119778,3565042.5,5656100,5289171.5,5587753,5379485,4884060,5866044.5,5968594.5,4061417,4536452.5,6273167,5250267,4981069,5549847.5,5953516,4929209,5408520,5510371,5103686.5,4346394,0,4491571
355.1762181,58401184,58178388,59218628,38962676,39227516,29552424,49985388,44357120,69870216,46912352,52979256,11741508,16315616,10008087,20816856,91978336,67870728,55613416,51187992,40776472,107504856,69360360,47730776,62285460,51995424,39257092,46569756,24189096,68803248,27623384,76108824,61397352,45258020,55861156,56756328,85270240,33775124,53022552,45157844,50725728,46000012,40733488,41050508,45801208,64382568,40578048,34841600,60890560,43118876,57932840,55167380,51018344,65823800,42540940,7025334.5,49061860,55486376,39057380,40771104,51627108,52890772,50962212,42068984,65593896,43722968,44197676,59984288,45426272,76933696,54447832,49542380,43904136,53527700,42482912,65612112,70922008,53985264,83552960,53189388,56804584,61890636,44781088,13331433,81108280
355.1892708,22618536,17685338,16845516,15263226,12159106,11454255,13279090,18093572,24085132,12946278,16434752,6143304.5,7614693,3600922.5,7148509,42490468,27766802,24201198,19722528,23085856,31188190,18549484,20840542,36595356,22831910,15840266,19106082,42117292,28727994,10162140,20964380,31807854,19350824,19840940,17737836,27070186,14065179,15679327,15953369,30040936,20289428,15203126,18317714,27819774,23225966,16063497,13136903,26652104,17604898,19213360,16083355,22243950,26354750,14962577,0,20643820,20805552,12210154,11935272,31769706,18095260,16318251,13218812,26075694,18274524,14636853,17029544,21526118,31033928,18071260,18048244,18156686,22348956,14572772,17008986,36867876,20144118,18901700,14476052,20800750,21389392,14472741,3433452.3,30391614
355.1948391,51503532,35175260,53959376,30107132,39309444,31424306,66123636,29931014,119448208,29774696,44369476,5905738.5,6882535.5,7144988,8954847,17967720,14733333,12996594,20672802,14586658,14267617,20220656,27357282,30320286,23126824,16217101,21309734,5730480,21068478,15212510,26780702,28973424,20542762,22491056,12386415,57745132,17157662,13705059,15289820,14574442,34686872,8733497,14336404,26074882,21747314,23936012,21693450,17321418,19525924,15023154,15718814,18492016,24966210,17870740,4522683,16363502,17041332,12177389,13061675,23164012,17456286,20414254,35195904,27189810,14043358,24401720,11880874,45737576,16919114,16318175,14054647,25640080,41100448,11896038,16992604,48992040,37363704,22149832,27331350,35923184,26419284,32599592,6585325.5,38518080
355.204529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4186787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3878840.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355.2126152,27394484,29125476,29711066,18126338,22110350,18267964,24954748,20846094,28848790,24908656,24524364,14063952,17974510,9864737,19903462,47913588,32473118,30472188,27263274,21758762,42345708,31709944,26337386,31450792,26116912,20349974,25348398,17774776,31537866,15691749,34673704,31324536,24888624,32423866,27228278,40189684,20557348,31919980,26017254,27558772,26167200,23051074,23212444,25079564,33457788,25508886,18715666,35241428,22995242,30620732,27552166,25782906,35841100,25108380,4106943.8,23404536,26363836,19945462,22572596,27214966,26750118,29617974,19753990,33235514,26220774,23844674,30591410,23930480,42043988,31248104,27964672,22715546,28472488,24386796,32213352,32821040,28643330,37784276,30210848,26121468,27615324,25009714,5752817.5,29744458
355.2237973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4862835.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355.2256677,7088571.5,7080811.5,8260321,5760519,6142099,5643074.5,6943616.5,6502930.5,7125659.5,5275508.5,7131731,0,0,0,0,12524154,11649062,11472899,10117426,7858993,10345713,10177278,8675440,10190511,9603895,9122844,10502453,14907582,9554643,6455273.5,9057327,10625406,8391990,9621442,8546429,7254780.5,6015530.5,7391092.5,10806764,10386299,10037158,8772425,11202979,8488722,7984771.5,8504348,7386135.5,8703450,5493040,9045059,7666092.5,8077952.5,10206289,7782305,0,7263231,7024580,6670331.5,6778425.5,9327741,7013548.5,8019772,7033868,8407617,7003370.5,7728968.5,7495097,6332022,11244123,8259309.5,7449863,8754335,7498928.5,5407986,5882223,13430584,6364169.5,7449305.5,7291687.5,6835459.5,9201763,6731321,0,8308049.5
355.2278597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14247877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355.2489875,18448840,17275768,14852846,12834320,14061726,11921231,18786186,11953692,23483046,12057469,17434208,5575004.5,6086908.5,0,6685686.5,48315016,31186996,30595088,27803966,20345660,42935548,22264586,35278972,31884988,29655874,18179112,21682498,13521097,31128290,16293874,39392316,28584328,25494846,35848144,28760200,46776072,19394100,26918786,25378296,24855432,21485490,19077974,18162094,25530142,26486416,19319848,15103010,18709990,16707897,17595472,20462008,15698573,27346012,12636075,0,16838668,16193488,13170694,16518725,22602888,17566904,18452294,11842582,20800078,19974388,14976853,21133764,15193728,32991846,17972984,19019028,17054890,21415102,12514556,16095613,21225286,21028886,32336616,14508852,19358992,17764462,16887366,4584442.5,17202526
355.2853719,8534491,6000521.5,5773057.5,5729820.5,5808303,3996514.3,7191448.5,4920873.5,7856822,0,5637747,0,3927306.5,0,0,14037663,13420616,12222500,13644112,10154830,14927119,8489755,13768845,16381649,17171284,8565818,10541396,8954073,15125242,9629695,19735630,17570200,13323596,16875492,15558808,18640668,12129859,11886486,12531210,17994652,12904388,11623273,13666753,17911602,13194918,11959356,10355762,8943097,6651208,5882978.5,7623113.5,6576799.5,10536046,4574139.5,0,7702558.5,6923235.5,5476375.5,6622806.5,11957404,8031432.5,9068375,5136422.5,7309919.5,7962882.5,7101289,7936470,6320785,12774010,6449930,9198886,6931643.5,7597267,6274314.5,5358994.5,9078618,9304104,10035964,6071112,6746405.5,8065152,7890520.5,0,5255536.5
355.3217799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4883745.5,5542700.5,0,0,0,0,0,0,0,0,0,4415913,0,0,0,4953902,0,0,0,0,0,0,0,4321092.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356.075375,0,3900696,0,0,0,3660036.3,0,4096862,4408335.5,3476156.5,5356567,0,0,0,0,4919423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4368896.5,0,0,4346201,0,4873553.5,0,0,0,4131022.8,4491366.5,0,0,3836812.5,0,0,0,4538424,4146676.8,0,0,0,0,0,0,0,0,4622520,0,4049903,3790913,0,3696469.8,0,4392979,0,4560576,0,0,3622470.8,4400998.5,4511002.5,0,0,0,0,0,0,0,5639949
356.0905412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3959049.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356.1117715,31753102,32242986,27225284,19953478,17310254,21033240,20469984,24647532,34898976,22140106,29878314,9962111,11261514,6630157.5,10943847,63503508,56631828,40516076,34861812,33559772,43329200,34372776,41071128,43886756,30958808,31876560,37288696,43747916,35167512,18878766,34158068,40205068,23668356,32080324,25917968,32604356,18210710,28459374,27987886,31057254,28285282,27086110,23950168,31785186,29091964,30379506,21267882,30687136,18477718,27614748,27343706,27163722,38815240,23888170,3485606.8,24429012,24983958,18254238,19288038,31925842,25333320,28348616,17460628,26084354,25770576,25372970,28093288,24385542,38095908,27070610,25708242,22097470,33015470,23367254,26696572,32395566,28340688,29453520,25668872,24479482,29446678,25341968,7029959.5,35741472
356.1270291,3995542.5,0,4098252.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3746291.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3969959,0,0,3810144.3,0,0,0,0,0,0,3866020.5,0,0,0,0,0,4127241,0,0,0,0,0,3863704.5,0,0,0,0,0,0,0,0,0,0,4345372.5,0,0,0
356.1481299,0,4140860.8,0,0,0,0,0,0,0,0,0,0,0,0,0,4716715,0,0,0,0,0,0,0,4115641.8,0,0,0,4512349,0,0,4804104,0,0,0,0,3865303,0,4111746.5,0,0,4755828.5,4483377,3871594.8,4255988.5,0,0,0,0,0,4197936,4125546.5,0,0,0,0,0,0,0,0,3923558.3,0,4272344.5,0,0,0,4002109.8,0,0,4295736.5,4308130.5,0,0,0,0,0,0,3945954.3,4302053.5,4011291.3,0,0,0,0,0
356.1503546,0,0,0,0,0,0,0,0,0,0,0,4056715.5,4863577,0,4895095.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357.0252758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3711225
357.0358645,0,0,0,0,0,0,0,0,0,0,0,36072372,40392620,25890816,36656880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357.0382607,5394804.5,4680442,0,0,0,4300541.5,3849806.3,0,7400883.5,0,5071378.5,0,0,0,0,8605379,6345751.5,0,7642312,4867734.5,7176323.5,4632159.5,3788753.5,8159918.5,4471434.5,5180311,5989585,0,7452530.5,0,6172625,4687019.5,3760096,5046236,3970998,0,0,3798907,0,0,0,0,3943714.3,0,4189831,0,0,7369078.5,0,0,0,5204520.5,13983695,0,0,4943805,7437177.5,0,4391332,4015164.5,0,4854374,4533038.5,6054354,0,0,0,5072295,5020163,0,7925937.5,5645294.5,6198465,4194245.3,5078428.5,0,5025704.5,6956763.5,7405305.5,0,4873174.5,4635130.5,0,7290111.5
357.0536419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4247420.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357.0615854,11781505,11474693,11011785,8261787.5,8643556,5713674,8415831,8743135,14968254,9768504,11506207,0,0,0,0,10620625,10282021,9858035,9168084,5954209.5,11808911,13020778,10376157,11555515,8453782,8687522,7824605,4195317.5,11267970,0,9844701,9745590,8603625,7678953.5,7549888.5,0,5796122,6898568,7163277.5,8329073.5,7526204.5,5505808.5,7472430,7548625.5,8571540,6686695.5,5386070,10625410,0,0,8650019,8887860,12660698,0,0,8719305,13233030,6115162.5,6441391.5,9068617,8900608,7828080.5,7318329,12789213,7967694.5,9761581,0,9191857,9719311,8487504,7706813.5,7839737.5,10137806,7281614.5,9426346,13181766,11951028,9953001,11271942,0,11285474,7010823,0,12974348
357.0722393,5026182,6145802.5,3834062.3,0,0,0,0,0,4200898.5,0,0,4679614.5,6022076,3842570.3,5313279.5,6462167.5,0,5078008.5,0,0,4224148.5,5154415.5,0,3879617.5,0,4983719.5,0,0,4717448.5,0,5674978.5,0,0,0,0,0,0,4218766,0,0,0,0,4175155.3,0,0,0,0,5808520,3526683,0,0,0,4176863.3,4236498,0,4315086.5,0,0,0,0,0,0,3739453.5,5146083,0,0,4271415,4217270,0,4218453,4028611.3,0,0,0,4229552,0,0,0,4383500,0,4519399,4113932.8,0,4234513
357.0746614,13723015,12058380,15552208,8259744.5,10386410,7682832.5,10125916,11112676,14628291,0,12417574,4755391,4906940.5,0,5687040.5,23138010,21058604,17648634,18715866,9997992,21723286,22990448,14851043,22325954,14741148,15021993,14591204,4240379.5,25317258,0,23341028,18353340,12548078,15025137,11858886,16016048,10950944,13159311,14440852,16205689,16509763,12455703,15881524,15135448,17865372,14602223,12836700,16089481,10499100,13658142,12272937,13139515,18048992,11684563,0,11170768,15416204,8864609,10572214,10115152,11714566,11252342,10018623,16578020,7969748,10076980,10995000,10506679,15846934,11215446,11122884,11411456,13947094,11038676,15355314,14072653,12612539,14497520,12820237,11897112,16077800,9224718,0,16900370
357.0827202,6635915.5,5072656,6478548,3696803.3,4600813.5,0,3872863.8,6468839,9055687,6737472,8544810,0,4652992,0,4510468,9983710,9587760,6603774,8475870,5026475.5,8908954,10225268,5364710.5,9908935,5033631.5,5612460.5,6761704,0,11513743,3751570.3,9465832,7648447.5,4223984.5,7182325.5,6413258,7365300,4944163,6199188,6182296,6118269,0,5315355.5,5843256.5,6317788.5,8004256,5867507,5655391.5,5563789,4185631.3,5313570,6215981.5,5912127,9406437,4819671,0,5836756,4757392.5,4034404.5,4639161.5,0,6546441.5,4241018,6184770,8019432,4488151,0,4694332,4353466.5,6430234,6070874,5211336.5,4329475.5,4596954.5,3890134.8,6982070,7678801.5,6119359,5034740.5,4826897.5,3954972.3,5939180,4688402,0,7303446.5
357.0900332,0,0,0,0,0,3559704.5,0,0,0,0,0,5728196,6012866.5,4086798.8,7185159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4708843.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357.0979571,20587924,19599128,21692124,16308393,16122869,13968157,18795110,18045164,25449934,17229382,19147314,5570503,6420421.5,3845649,6796042.5,24411880,16102457,19057670,17728742,11742899,26470562,22752892,23393262,21195472,17069734,14243764,19369200,6333445.5,22581146,9007768,24799216,16936134,12359670,13632510,15707089,23679676,9093417,11922333,11233696,14876549,14279503,13520676,14118208,13708004,14373545,11808763,10245990,23458196,15074341,19062826,16837940,17985094,27477996,14766813,3965604,17347548,20122520,13943660,19141056,16836700,16420881,19825280,18472776,24999408,16358365,15620929,18091332,18655682,19263010,16069217,18098384,15736843,23828706,13135837,21937600,26059610,19403718,26767102,18841370,52193572,21308404,17375770,5425587,26345758
357.1013192,0,0,0,0,0,0,0,0,4696527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4111178.5,0,0,0,0,3905987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357.1086311,7602585,5691165,9244386,0,0,5479202.5,6868586,5472497,6504914,3538506.3,0,7535562.5,9541578,11632660,16860944,7567085.5,5133374.5,5068812.5,10706155,4625592,5279399,4083840.5,4473843,9462486,4023467.5,6902713.5,0,5060618.5,0,3646619.8,5200373,9045195,5390330.5,5984260.5,5238742,37094080,3808045.3,7509922.5,4325797,0,4780372,5189417.5,5964101,4188905.8,5906095,6751232.5,0,8385946.5,6493225.5,5003311.5,4404026,3843660.5,4810737,5731042.5,0,6115297.5,4081566,0,3755973.8,6677601.5,0,0,5392205.5,7210485,4855777.5,6678342.5,3961160.5,7273926.5,4269607.5,0,5316822,0,9750761,3978721,5142469.5,5304672,6143948,5000963.5,6741791.5,5533994.5,8559609,5384736,0,5337380
357.1110265,36865436,29998878,38051556,21043374,25543674,18486052,24128106,23505138,34162132,24065612,30116408,7523275,10188747,4989972.5,10229520,50962160,47047744,39525388,41473260,22283962,46164136,49151616,34919412,46312152,35997356,30705594,35052792,10513419,50724768,16683677,46364664,33930444,27518972,31376390,27528150,35300036,20398382,28443556,30110118,33195916,32271190,25677610,31360326,25875180,37841584,28569602,24995692,37765532,22021162,38453296,30600506,28634702,43304948,24732388,3844263.3,28054498,37374880,23366514,22815174,23332962,29491222,27689606,22331214,38233592,23428066,28207944,27278666,25340360,35188264,28615272,27830488,26730512,31328490,23977954,39497160,31658850,33997772,33173252,28184352,30828844,38208504,26989090,7599542,38355236
357.1191026,25372062,25440034,30629608,14915760,17171454,12636968,17586798,22624502,29984214,22124110,26139196,12633038,13166542,8640534,14784275,42852084,35120196,27343890,29140208,17839806,35653804,35028612,22569976,31296220,21755568,20572094,21368058,10028047,39935912,12503712,33945596,28839120,20051966,27005962,21273562,30630598,18387250,24732584,21324202,25581456,25467738,20930350,22230346,23818992,32565940,19484678,17622896,27398560,17663022,21655606,20548926,22969938,30812150,19514086,3132585.3,19395560,24288164,16423797,16622027,18634854,20131866,20562570,18747218,26940922,15043558,19639116,19545422,20752844,27340332,22557290,18487516,19800084,22460656,19218406,27708876,30274406,25269202,25894666,22773540,20416816,25113598,16290341,4085176,33890600
357.1321723,21239206,19099432,14315247,17467574,17138692,10758959,12671603,18020602,23406044,12830291,16661060,13880274,14499795,6368282,13428505,75087608,50930764,25553946,24450296,21939908,34097332,23862924,25023486,32426724,22873782,21723076,21781760,79678488,27266992,14391972,22841346,39222484,44259332,49841168,36400096,51421900,30343478,42120112,30478768,49850264,40815456,36425524,36742480,40231672,40807100,42659852,27129718,44745128,34821172,30175292,24681798,32226904,52963324,31048428,4125868.8,36520944,30215082,20695932,23949778,49358956,31502368,28840592,22282072,43558400,36563948,29969236,40373588,40479184,56806964,32559730,34937060,27238426,52447480,31236074,32419284,43946860,32490456,35352336,31211308,32565560,36176900,34927148,4392379,21197104
